season_year,owner_id,owner_name,event_sequence,player_id,winning_bid,cumulative_spend,starting_budget,remaining_budget,overspent,budget_source,source_season_year
2019,11,Eric,263,1238,1.0,52.0,89.0,37.0,False,carry_backward,2024.0
2019,11,Eric,266,1243,38.0,90.0,89.0,-1.0,True,carry_backward,2024.0
2019,11,Eric,287,1291,70.0,160.0,89.0,-71.0,True,carry_backward,2024.0
2019,11,Eric,288,1292,1.0,161.0,89.0,-72.0,True,carry_backward,2024.0
2019,11,Eric,294,1303,21.0,182.0,89.0,-93.0,True,carry_backward,2024.0
2019,11,Eric,300,1315,1.0,183.0,89.0,-94.0,True,carry_backward,2024.0
2019,11,Eric,329,1385,1.0,184.0,89.0,-95.0,True,carry_backward,2024.0
2019,11,Eric,331,1393,16.0,200.0,89.0,-111.0,True,carry_backward,2024.0
2019,11,Eric,336,1401,8.0,208.0,89.0,-119.0,True,carry_backward,2024.0
2019,12,Clark,187,1047,1.0,1.0,171.0,170.0,False,carry_backward,2024.0
2019,12,Clark,192,1060,2.0,3.0,171.0,168.0,False,carry_backward,2024.0
2019,12,Clark,195,1074,26.0,29.0,171.0,142.0,False,carry_backward,2024.0
2019,12,Clark,200,1085,3.0,32.0,171.0,139.0,False,carry_backward,2024.0
2019,12,Clark,210,1105,5.0,37.0,171.0,134.0,False,carry_backward,2024.0
2019,12,Clark,228,1141,60.0,97.0,171.0,74.0,False,carry_backward,2024.0
2019,12,Clark,257,1227,41.0,138.0,171.0,33.0,False,carry_backward,2024.0
2019,12,Clark,260,1231,63.0,201.0,171.0,-30.0,True,carry_backward,2024.0
2019,12,Clark,267,1244,6.0,207.0,171.0,-36.0,True,carry_backward,2024.0
2019,12,Clark,268,1250,1.0,208.0,171.0,-37.0,True,carry_backward,2024.0
2019,12,Clark,283,1279,1.0,209.0,171.0,-38.0,True,carry_backward,2024.0
2019,12,Clark,296,1305,1.0,210.0,171.0,-39.0,True,carry_backward,2024.0
2019,12,Clark,328,1382,1.0,211.0,171.0,-40.0,True,carry_backward,2024.0
2019,12,Clark,335,1400,2.0,213.0,171.0,-42.0,True,carry_backward,2024.0
2020,1,NPG,348,1030,8.0,8.0,198.0,190.0,False,carry_backward,2024.0
2020,1,NPG,357,1050,17.0,25.0,198.0,173.0,False,carry_backward,2024.0
2020,1,NPG,365,1068,91.0,116.0,198.0,82.0,False,carry_backward,2024.0
2020,1,NPG,373,1097,1.0,117.0,198.0,81.0,False,carry_backward,2024.0
2020,1,NPG,387,1127,2.0,119.0,198.0,79.0,False,carry_backward,2024.0
2020,1,NPG,393,1146,42.0,161.0,198.0,37.0,False,carry_backward,2024.0
2020,1,NPG,409,1211,2.0,163.0,198.0,35.0,False,carry_backward,2024.0
2020,1,NPG,410,1216,21.0,184.0,198.0,14.0,False,carry_backward,2024.0
2020,1,NPG,412,1219,1.0,185.0,198.0,13.0,False,carry_backward,2024.0
2020,1,NPG,425,1269,1.0,186.0,198.0,12.0,False,carry_backward,2024.0
2020,1,NPG,430,1282,3.0,189.0,198.0,9.0,False,carry_backward,2024.0
2020,1,NPG,459,1356,2.0,191.0,198.0,7.0,False,carry_backward,2024.0
2020,2,James,340,1014,2.0,2.0,101.0,99.0,False,carry_backward,2024.0
2020,2,James,350,1032,11.0,13.0,101.0,88.0,False,carry_backward,2024.0
2020,2,James,361,1060,1.0,14.0,101.0,87.0,False,carry_backward,2024.0
2020,2,James,367,1074,21.0,35.0,101.0,66.0,False,carry_backward,2024.0
2020,2,James,399,1172,12.0,47.0,101.0,54.0,False,carry_backward,2024.0
2020,2,James,400,1183,1.0,48.0,101.0,53.0,False,carry_backward,2024.0
2020,2,James,403,1192,1.0,49.0,101.0,52.0,False,carry_backward,2024.0
2020,2,James,416,1231,70.0,119.0,101.0,-18.0,True,carry_backward,2024.0
2020,2,James,424,1264,8.0,127.0,101.0,-26.0,True,carry_backward,2024.0
2020,2,James,426,1273,12.0,139.0,101.0,-38.0,True,carry_backward,2024.0
2020,2,James,447,1317,31.0,170.0,101.0,-69.0,True,carry_backward,2024.0
2020,2,James,466,1368,2.0,172.0,101.0,-71.0,True,carry_backward,2024.0
2020,3,Chester,339,1005,30.0,30.0,135.0,105.0,False,carry_backward,2024.0
2020,3,Chester,356,1049,21.0,51.0,135.0,84.0,False,carry_backward,2024.0
2020,3,Chester,377,1102,29.0,80.0,135.0,55.0,False,carry_backward,2024.0
2020,3,Chester,392,1144,5.0,85.0,135.0,50.0,False,carry_backward,2024.0
2020,3,Chester,401,1186,29.0,114.0,135.0,21.0,False,carry_backward,2024.0
2020,3,Chester,419,1243,11.0,125.0,135.0,10.0,False,carry_backward,2024.0
2020,3,Chester,429,1278,4.0,129.0,135.0,6.0,False,carry_backward,2024.0
2020,3,Chester,440,1304,1.0,130.0,135.0,5.0,False,carry_backward,2024.0
2020,3,Chester,467,1371,4.0,134.0,135.0,1.0,False,carry_backward,2024.0
2020,3,Chester,476,1393,10.0,144.0,135.0,-9.0,True,carry_backward,2024.0
2020,3,Chester,478,1401,5.0,149.0,135.0,-14.0,True,carry_backward,2024.0
2020,3,Chester,479,1404,3.0,152.0,135.0,-17.0,True,carry_backward,2024.0
2020,4,Adam Marwitz,341,1016,1.0,1.0,199.0,198.0,False,carry_backward,2024.0
2020,4,Adam Marwitz,354,1043,1.0,2.0,199.0,197.0,False,carry_backward,2024.0
2020,4,Adam Marwitz,360,1059,1.0,3.0,199.0,196.0,False,carry_backward,2024.0
2020,4,Adam Marwitz,366,1071,67.0,70.0,199.0,129.0,False,carry_backward,2024.0
2020,4,Adam Marwitz,370,1082,6.0,76.0,199.0,123.0,False,carry_backward,2024.0
2020,4,Adam Marwitz,381,1112,1.0,77.0,199.0,122.0,False,carry_backward,2024.0
2020,4,Adam Marwitz,395,1160,2.0,79.0,199.0,120.0,False,carry_backward,2024.0
2020,4,Adam Marwitz,420,1248,43.0,122.0,199.0,77.0,False,carry_backward,2024.0
2020,4,Adam Marwitz,422,1261,1.0,123.0,199.0,76.0,False,carry_backward,2024.0
2020,4,Adam Marwitz,428,1275,1.0,124.0,199.0,75.0,False,carry_backward,2024.0
2020,4,Adam Marwitz,435,1291,8.0,132.0,199.0,67.0,False,carry_backward,2024.0
2020,4,Adam Marwitz,449,1320,40.0,172.0,199.0,27.0,False,carry_backward,2024.0
2020,5,Tim,344,1024,1.0,1.0,159.0,158.0,False,carry_backward,2024.0
2020,5,Tim,347,1029,2.0,3.0,159.0,156.0,False,carry_backward,2024.0
2020,5,Tim,351,1035,1.0,4.0,159.0,155.0,False,carry_backward,2024.0
2020,5,Tim,353,1037,3.0,7.0,159.0,152.0,False,carry_backward,2024.0
2020,5,Tim,358,1051,6.0,13.0,159.0,146.0,False,carry_backward,2024.0
2020,5,Tim,364,1067,1.0,14.0,159.0,145.0,False,carry_backward,2024.0
2020,5,Tim,371,1085,20.0,34.0,159.0,125.0,False,carry_backward,2024.0
2020,5,Tim,413,1227,62.0,96.0,159.0,63.0,False,carry_backward,2024.0
2020,5,Tim,443,1310,1.0,97.0,159.0,62.0,False,carry_backward,2024.0
2020,5,Tim,444,1312,43.0,140.0,159.0,19.0,False,carry_backward,2024.0
2020,5,Tim,456,1349,1.0,141.0,159.0,18.0,False,carry_backward,2024.0
2020,5,Tim,464,1363,2.0,143.0,159.0,16.0,False,carry_backward,2024.0
2020,6,Justin,342,1019,68.0,68.0,179.0,111.0,False,carry_backward,2024.0
2020,6,Justin,369,1081,36.0,104.0,179.0,75.0,False,carry_backward,2024.0
2020,6,Justin,378,1103,3.0,107.0,179.0,72.0,False,carry_backward,2024.0
2020,6,Justin,379,1107,60.0,167.0,179.0,12.0,False,carry_backward,2024.0
2020,6,Justin,391,1140,8.0,175.0,179.0,4.0,False,carry_backward,2024.0
2020,6,Justin,398,1165,1.0,176.0,179.0,3.0,False,carry_backward,2024.0
2020,6,Justin,433,1288,12.0,188.0,179.0,-9.0,True,carry_backward,2024.0
2020,6,Justin,458,1351,2.0,190.0,179.0,-11.0,True,carry_backward,2024.0
2020,6,Justin,463,1361,4.0,194.0,179.0,-15.0,True,carry_backward,2024.0
2020,6,Justin,469,1374,15.0,209.0,179.0,-30.0,True,carry_backward,2024.0
2020,6,Justin,475,1392,6.0,215.0,179.0,-36.0,True,carry_backward,2024.0
2020,6,Justin,480,1406,8.0,223.0,179.0,-44.0,True,carry_backward,2024.0
2020,7,Bryce,368,1080,14.0,14.0,218.0,204.0,False,carry_backward,2024.0
2020,7,Bryce,372,1090,76.0,90.0,218.0,128.0,False,carry_backward,2024.0
2020,7,Bryce,375,1100,7.0,97.0,218.0,121.0,False,carry_backward,2024.0
2020,7,Bryce,388,1133,14.0,111.0,218.0,107.0,False,carry_backward,2024.0
2020,7,Bryce,389,1134,3.0,114.0,218.0,104.0,False,carry_backward,2024.0
2020,7,Bryce,396,1161,9.0,123.0,218.0,95.0,False,carry_backward,2024.0
2020,7,Bryce,408,1210,63.0,186.0,218.0,32.0,False,carry_backward,2024.0
2020,7,Bryce,427,1274,4.0,190.0,218.0,28.0,False,carry_backward,2024.0
2020,7,Bryce,445,1314,1.0,191.0,218.0,27.0,False,carry_backward,2024.0
2020,7,Bryce,452,1327,1.0,192.0,218.0,26.0,False,carry_backward,2024.0
2020,7,Bryce,454,1342,17.0,209.0,218.0,9.0,False,carry_backward,2024.0
2020,7,Bryce,457,1350,9.0,218.0,218.0,0.0,False,carry_backward,2024.0
2020,8,Kaleb,384,1117,14.0,14.0,213.0,199.0,False,carry_backward,2024.0
2020,8,Kaleb,394,1151,1.0,15.0,213.0,198.0,False,carry_backward,2024.0
2020,8,Kaleb,404,1193,1.0,16.0,213.0,197.0,False,carry_backward,2024.0
2020,8,Kaleb,418,1241,1.0,17.0,213.0,196.0,False,carry_backward,2024.0
2020,8,Kaleb,421,1252,4.0,21.0,213.0,192.0,False,carry_backward,2024.0
2020,8,Kaleb,423,1263,26.0,47.0,213.0,166.0,False,carry_backward,2024.0
2020,8,Kaleb,437,1297,80.0,127.0,213.0,86.0,False,carry_backward,2024.0
2020,8,Kaleb,438,1300,43.0,170.0,213.0,43.0,False,carry_backward,2024.0
2020,8,Kaleb,465,1365,9.0,179.0,213.0,34.0,False,carry_backward,2024.0
2020,8,Kaleb,472,1381,38.0,217.0,213.0,-4.0,True,carry_backward,2024.0
2020,8,Kaleb,473,1389,1.0,218.0,213.0,-5.0,True,carry_backward,2024.0
2020,8,Kaleb,477,1396,4.0,222.0,213.0,-9.0,True,carry_backward,2024.0
2020,9,Adam Dingeldein,337,1003,58.0,58.0,176.0,118.0,False,carry_backward,2024.0
2020,9,Adam Dingeldein,338,1004,16.0,74.0,176.0,102.0,False,carry_backward,2024.0
2020,9,Adam Dingeldein,346,1028,67.0,141.0,176.0,35.0,False,carry_backward,2024.0
2020,9,Adam Dingeldein,362,1062,29.0,170.0,176.0,6.0,False,carry_backward,2024.0
2020,9,Adam Dingeldein,363,1066,1.0,171.0,176.0,5.0,False,carry_backward,2024.0
2020,9,Adam Dingeldein,382,1113,2.0,173.0,176.0,3.0,False,carry_backward,2024.0
2020,9,Adam Dingeldein,386,1122,20.0,193.0,176.0,-17.0,True,carry_backward,2024.0
2020,9,Adam Dingeldein,397,1163,5.0,198.0,176.0,-22.0,True,carry_backward,2024.0
2020,9,Adam Dingeldein,402,1190,3.0,201.0,176.0,-25.0,True,carry_backward,2024.0
2020,9,Adam Dingeldein,453,1338,6.0,207.0,176.0,-31.0,True,carry_backward,2024.0
2020,9,Adam Dingeldein,468,1373,1.0,208.0,176.0,-32.0,True,carry_backward,2024.0
2020,9,Adam Dingeldein,474,1391,10.0,218.0,176.0,-42.0,True,carry_backward,2024.0
2020,10,Todd,355,1045,1.0,1.0,180.0,179.0,False,carry_backward,2024.0
2020,10,Todd,374,1099,1.0,2.0,180.0,178.0,False,carry_backward,2024.0
2020,10,Todd,376,1101,79.0,81.0,180.0,99.0,False,carry_backward,2024.0
2020,10,Todd,380,1109,6.0,87.0,180.0,93.0,False,carry_backward,2024.0
2020,10,Todd,390,1138,1.0,88.0,180.0,92.0,False,carry_backward,2024.0
2020,10,Todd,405,1205,3.0,91.0,180.0,89.0,False,carry_backward,2024.0
2020,10,Todd,414,1229,38.0,129.0,180.0,51.0,False,carry_backward,2024.0
2020,10,Todd,417,1235,1.0,130.0,180.0,50.0,False,carry_backward,2024.0
2020,10,Todd,446,1316,1.0,131.0,180.0,49.0,False,carry_backward,2024.0
2020,10,Todd,450,1324,3.0,134.0,180.0,46.0,False,carry_backward,2024.0
2020,10,Todd,451,1325,2.0,136.0,180.0,44.0,False,carry_backward,2024.0
2020,10,Todd,460,1357,83.0,219.0,180.0,-39.0,True,carry_backward,2024.0
2020,11,Eric,343,1020,19.0,19.0,89.0,70.0,False,carry_backward,2024.0
2020,11,Eric,345,1027,22.0,41.0,89.0,48.0,False,carry_backward,2024.0
2020,11,Eric,359,1056,6.0,47.0,89.0,42.0,False,carry_backward,2024.0
2020,11,Eric,385,1120,9.0,56.0,89.0,33.0,False,carry_backward,2024.0
2020,11,Eric,406,1206,6.0,62.0,89.0,27.0,False,carry_backward,2024.0
2020,11,Eric,411,1217,6.0,68.0,89.0,21.0,False,carry_backward,2024.0
2020,11,Eric,415,1230,16.0,84.0,89.0,5.0,False,carry_backward,2024.0
2020,11,Eric,431,1284,10.0,94.0,89.0,-5.0,True,carry_backward,2024.0
2020,11,Eric,432,1287,14.0,108.0,89.0,-19.0,True,carry_backward,2024.0
2020,11,Eric,434,1290,10.0,118.0,89.0,-29.0,True,carry_backward,2024.0
2020,11,Eric,461,1358,1.0,119.0,89.0,-30.0,True,carry_backward,2024.0
2020,11,Eric,470,1377,44.0,163.0,89.0,-74.0,True,carry_backward,2024.0
2020,12,Clark,349,1031,2.0,2.0,171.0,169.0,False,carry_backward,2024.0
2020,12,Clark,352,1036,3.0,5.0,171.0,166.0,False,carry_backward,2024.0
2020,12,Clark,383,1116,1.0,6.0,171.0,165.0,False,carry_backward,2024.0
2020,12,Clark,407,1209,6.0,12.0,171.0,159.0,False,carry_backward,2024.0
2020,12,Clark,436,1295,16.0,28.0,171.0,143.0,False,carry_backward,2024.0
2020,12,Clark,439,1301,4.0,32.0,171.0,139.0,False,carry_backward,2024.0
2020,12,Clark,441,1306,1.0,33.0,171.0,138.0,False,carry_backward,2024.0
2020,12,Clark,442,1309,1.0,34.0,171.0,137.0,False,carry_backward,2024.0
2020,12,Clark,448,1318,1.0,35.0,171.0,136.0,False,carry_backward,2024.0
2020,12,Clark,455,1348,29.0,64.0,171.0,107.0,False,carry_backward,2024.0
2020,12,Clark,462,1360,1.0,65.0,171.0,106.0,False,carry_backward,2024.0
2020,12,Clark,471,1379,3.0,68.0,171.0,103.0,False,carry_backward,2024.0
2021,1,NPG,489,1021,1.0,1.0,198.0,197.0,False,carry_backward,2024.0
2021,1,NPG,524,1114,84.0,85.0,198.0,113.0,False,carry_backward,2024.0
2021,1,NPG,526,1120,1.0,86.0,198.0,112.0,False,carry_backward,2024.0
2021,1,NPG,544,1194,1.0,87.0,198.0,111.0,False,carry_backward,2024.0
2021,1,NPG,567,1268,2.0,89.0,198.0,109.0,False,carry_backward,2024.0
2021,1,NPG,568,1270,1.0,90.0,198.0,108.0,False,carry_backward,2024.0
2021,1,NPG,583,1301,3.0,93.0,198.0,105.0,False,carry_backward,2024.0
2021,1,NPG,584,1302,2.0,95.0,198.0,103.0,False,carry_backward,2024.0
2021,1,NPG,595,1332,1.0,96.0,198.0,102.0,False,carry_backward,2024.0
2021,1,NPG,605,1357,68.0,164.0,198.0,34.0,False,carry_backward,2024.0
2021,1,NPG,611,1378,14.0,178.0,198.0,20.0,False,carry_backward,2024.0
2021,1,NPG,623,1404,1.0,179.0,198.0,19.0,False,carry_backward,2024.0
2021,2,James,481,1001,46.0,46.0,101.0,55.0,False,carry_backward,2024.0
2021,2,James,485,1009,1.0,47.0,101.0,54.0,False,carry_backward,2024.0
2021,2,James,492,1030,4.0,51.0,101.0,50.0,False,carry_backward,2024.0
2021,2,James,501,1058,2.0,53.0,101.0,48.0,False,carry_backward,2024.0
2021,2,James,503,1068,92.0,145.0,101.0,-44.0,True,carry_backward,2024.0
2021,2,James,529,1128,51.0,196.0,101.0,-95.0,True,carry_backward,2024.0
2021,2,James,555,1231,10.0,206.0,101.0,-105.0,True,carry_backward,2024.0
2021,2,James,558,1248,2.0,208.0,101.0,-107.0,True,carry_backward,2024.0
2021,2,James,566,1266,1.0,209.0,101.0,-108.0,True,carry_backward,2024.0
2021,2,James,578,1295,1.0,210.0,101.0,-109.0,True,carry_backward,2024.0
2021,2,James,620,1398,1.0,211.0,101.0,-110.0,True,carry_backward,2024.0
2021,2,James,625,1406,2.0,213.0,101.0,-112.0,True,carry_backward,2024.0
2021,3,Chester,502,1063,15.0,15.0,135.0,120.0,False,carry_backward,2024.0
2021,3,Chester,525,1117,2.0,17.0,135.0,118.0,False,carry_backward,2024.0
2021,3,Chester,540,1173,10.0,27.0,135.0,108.0,False,carry_backward,2024.0
2021,3,Chester,546,1198,7.0,34.0,135.0,101.0,False,carry_backward,2024.0
2021,3,Chester,548,1206,7.0,41.0,135.0,94.0,False,carry_backward,2024.0
2021,3,Chester,576,1292,1.0,42.0,135.0,93.0,False,carry_backward,2024.0
2021,3,Chester,588,1312,56.0,98.0,135.0,37.0,False,carry_backward,2024.0
2021,3,Chester,589,1314,2.0,100.0,135.0,35.0,False,carry_backward,2024.0
2021,3,Chester,599,1342,27.0,127.0,135.0,8.0,False,carry_backward,2024.0
2021,3,Chester,610,1372,5.0,132.0,135.0,3.0,False,carry_backward,2024.0
2021,3,Chester,613,1380,25.0,157.0,135.0,-22.0,True,carry_backward,2024.0
2021,3,Chester,621,1401,2.0,159.0,135.0,-24.0,True,carry_backward,2024.0
2021,4,Adam Marwitz,483,1005,19.0,19.0,199.0,180.0,False,carry_backward,2024.0
2021,4,Adam Marwitz,495,1037,3.0,22.0,199.0,177.0,False,carry_backward,2024.0
2021,4,Adam Marwitz,508,1078,13.0,35.0,199.0,164.0,False,carry_backward,2024.0
2021,4,Adam Marwitz,515,1095,3.0,38.0,199.0,161.0,False,carry_backward,2024.0
2021,4,Adam Marwitz,522,1112,1.0,39.0,199.0,160.0,False,carry_backward,2024.0
2021,4,Adam Marwitz,543,1188,4.0,43.0,199.0,156.0,False,carry_backward,2024.0
2021,4,Adam Marwitz,554,1229,7.0,50.0,199.0,149.0,False,carry_backward,2024.0
2021,4,Adam Marwitz,560,1254,3.0,53.0,199.0,146.0,False,carry_backward,2024.0
2021,4,Adam Marwitz,586,1307,56.0,109.0,199.0,90.0,False,carry_backward,2024.0
2021,4,Adam Marwitz,590,1317,10.0,119.0,199.0,80.0,False,carry_backward,2024.0
2021,4,Adam Marwitz,614,1384,8.0,127.0,199.0,72.0,False,carry_backward,2024.0
2021,4,Adam Marwitz,618,1392,5.0,132.0,199.0,67.0,False,carry_backward,2024.0
2021,5,Tim,482,1004,23.0,23.0,159.0,136.0,False,carry_backward,2024.0
2021,5,Tim,510,1080,4.0,27.0,159.0,132.0,False,carry_backward,2024.0
2021,5,Tim,514,1093,10.0,37.0,159.0,122.0,False,carry_backward,2024.0
2021,5,Tim,556,1232,7.0,44.0,159.0,115.0,False,carry_backward,2024.0
2021,5,Tim,565,1264,1.0,45.0,159.0,114.0,False,carry_backward,2024.0
2021,5,Tim,569,1273,6.0,51.0,159.0,108.0,False,carry_backward,2024.0
2021,5,Tim,577,1293,6.0,57.0,159.0,102.0,False,carry_backward,2024.0
2021,5,Tim,582,1300,28.0,85.0,159.0,74.0,False,carry_backward,2024.0
2021,5,Tim,587,1309,1.0,86.0,159.0,73.0,False,carry_backward,2024.0
2021,5,Tim,591,1320,51.0,137.0,159.0,22.0,False,carry_backward,2024.0
2021,5,Tim,598,1341,5.0,142.0,159.0,17.0,False,carry_backward,2024.0
2021,5,Tim,619,1394,66.0,208.0,159.0,-49.0,True,carry_backward,2024.0
2021,6,Justin,511,1081,14.0,14.0,179.0,165.0,False,carry_backward,2024.0
2021,6,Justin,517,1099,20.0,34.0,179.0,145.0,False,carry_backward,2024.0
2021,6,Justin,520,1107,66.0,100.0,179.0,79.0,False,carry_backward,2024.0
2021,6,Justin,536,1165,1.0,101.0,179.0,78.0,False,carry_backward,2024.0
2021,6,Justin,564,1262,2.0,103.0,179.0,76.0,False,carry_backward,2024.0
2021,6,Justin,573,1288,17.0,120.0,179.0,59.0,False,carry_backward,2024.0
2021,6,Justin,581,1299,9.0,129.0,179.0,50.0,False,carry_backward,2024.0
2021,6,Justin,592,1325,2.0,131.0,179.0,48.0,False,carry_backward,2024.0
2021,6,Justin,601,1349,8.0,139.0,179.0,40.0,False,carry_backward,2024.0
2021,6,Justin,606,1364,7.0,146.0,179.0,33.0,False,carry_backward,2024.0
2021,6,Justin,617,1391,4.0,150.0,179.0,29.0,False,carry_backward,2024.0
2021,6,Justin,624,1405,6.0,156.0,179.0,23.0,False,carry_backward,2024.0
2021,7,Bryce,499,1051,3.0,3.0,218.0,215.0,False,carry_backward,2024.0
2021,7,Bryce,518,1101,76.0,79.0,218.0,139.0,False,carry_backward,2024.0
2021,7,Bryce,523,1113,2.0,81.0,218.0,137.0,False,carry_backward,2024.0
2021,7,Bryce,528,1124,5.0,86.0,218.0,132.0,False,carry_backward,2024.0
2021,7,Bryce,537,1166,1.0,87.0,218.0,131.0,False,carry_backward,2024.0
2021,7,Bryce,538,1171,2.0,89.0,218.0,129.0,False,carry_backward,2024.0
2021,7,Bryce,550,1210,65.0,154.0,218.0,64.0,False,carry_backward,2024.0
2021,7,Bryce,580,1297,5.0,159.0,218.0,59.0,False,carry_backward,2024.0
2021,7,Bryce,593,1327,1.0,160.0,218.0,58.0,False,carry_backward,2024.0
2021,7,Bryce,594,1331,12.0,172.0,218.0,46.0,False,carry_backward,2024.0
2021,7,Bryce,602,1350,8.0,180.0,218.0,38.0,False,carry_backward,2024.0
2021,7,Bryce,615,1386,4.0,184.0,218.0,34.0,False,carry_backward,2024.0
2021,8,Kaleb,491,1028,65.0,65.0,213.0,148.0,False,carry_backward,2024.0
2021,8,Kaleb,500,1055,1.0,66.0,213.0,147.0,False,carry_backward,2024.0
2021,8,Kaleb,505,1071,49.0,115.0,213.0,98.0,False,carry_backward,2024.0
2021,8,Kaleb,506,1074,17.0,132.0,213.0,81.0,False,carry_backward,2024.0
2021,8,Kaleb,507,1077,1.0,133.0,213.0,80.0,False,carry_backward,2024.0
2021,8,Kaleb,527,1122,1.0,134.0,213.0,79.0,False,carry_backward,2024.0
2021,8,Kaleb,535,1161,1.0,135.0,213.0,78.0,False,carry_backward,2024.0
2021,8,Kaleb,574,1290,1.0,136.0,213.0,77.0,False,carry_backward,2024.0
2021,8,Kaleb,579,1296,1.0,137.0,213.0,76.0,False,carry_backward,2024.0
2021,8,Kaleb,596,1338,1.0,138.0,213.0,75.0,False,carry_backward,2024.0
2021,8,Kaleb,603,1351,1.0,139.0,213.0,74.0,False,carry_backward,2024.0
2021,8,Kaleb,608,1366,1.0,140.0,213.0,73.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,484,1006,1.0,1.0,176.0,175.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,490,1026,2.0,3.0,176.0,173.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,494,1032,2.0,5.0,176.0,171.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,496,1038,12.0,17.0,176.0,159.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,497,1045,1.0,18.0,176.0,158.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,539,1172,26.0,44.0,176.0,132.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,553,1227,22.0,66.0,176.0,110.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,572,1287,9.0,75.0,176.0,101.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,585,1303,26.0,101.0,176.0,75.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,597,1340,4.0,105.0,176.0,71.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,600,1344,1.0,106.0,176.0,70.0,False,carry_backward,2024.0
2021,9,Adam Dingeldein,616,1387,5.0,111.0,176.0,65.0,False,carry_backward,2024.0
2021,10,Todd,486,1017,35.0,35.0,180.0,145.0,False,carry_backward,2024.0
2021,10,Todd,487,1019,75.0,110.0,180.0,70.0,False,carry_backward,2024.0
2021,10,Todd,498,1046,1.0,111.0,180.0,69.0,False,carry_backward,2024.0
2021,10,Todd,504,1070,1.0,112.0,180.0,68.0,False,carry_backward,2024.0
2021,10,Todd,521,1109,2.0,114.0,180.0,66.0,False,carry_backward,2024.0
2021,10,Todd,533,1146,42.0,156.0,180.0,24.0,False,carry_backward,2024.0
2021,10,Todd,542,1186,1.0,157.0,180.0,23.0,False,carry_backward,2024.0
2021,10,Todd,545,1195,4.0,161.0,180.0,19.0,False,carry_backward,2024.0
2021,10,Todd,559,1251,1.0,162.0,180.0,18.0,False,carry_backward,2024.0
2021,10,Todd,562,1257,50.0,212.0,180.0,-32.0,True,carry_backward,2024.0
2021,10,Todd,570,1278,1.0,213.0,180.0,-33.0,True,carry_backward,2024.0
2021,10,Todd,607,1365,1.0,214.0,180.0,-34.0,True,carry_backward,2024.0
2021,11,Eric,513,1090,90.0,90.0,89.0,-1.0,True,carry_backward,2024.0
2021,11,Eric,516,1098,1.0,91.0,89.0,-2.0,True,carry_backward,2024.0
2021,11,Eric,530,1137,1.0,92.0,89.0,-3.0,True,carry_backward,2024.0
2021,11,Eric,531,1140,1.0,93.0,89.0,-4.0,True,carry_backward,2024.0
2021,11,Eric,541,1182,16.0,109.0,89.0,-20.0,True,carry_backward,2024.0
2021,11,Eric,547,1203,1.0,110.0,89.0,-21.0,True,carry_backward,2024.0
2021,11,Eric,549,1207,1.0,111.0,89.0,-22.0,True,carry_backward,2024.0
2021,11,Eric,561,1255,20.0,131.0,89.0,-42.0,True,carry_backward,2024.0
2021,11,Eric,563,1258,51.0,182.0,89.0,-93.0,True,carry_backward,2024.0
2021,11,Eric,575,1291,2.0,184.0,89.0,-95.0,True,carry_backward,2024.0
2021,11,Eric,604,1356,2.0,186.0,89.0,-97.0,True,carry_backward,2024.0
2021,11,Eric,622,1402,1.0,187.0,89.0,-98.0,True,carry_backward,2024.0
2021,12,Clark,488,1020,36.0,36.0,171.0,135.0,False,carry_backward,2024.0
2021,12,Clark,493,1031,2.0,38.0,171.0,133.0,False,carry_backward,2024.0
2021,12,Clark,509,1079,1.0,39.0,171.0,132.0,False,carry_backward,2024.0
2021,12,Clark,512,1087,1.0,40.0,171.0,131.0,False,carry_backward,2024.0
2021,12,Clark,519,1102,1.0,41.0,171.0,130.0,False,carry_backward,2024.0
2021,12,Clark,532,1141,75.0,116.0,171.0,55.0,False,carry_backward,2024.0
2021,12,Clark,534,1157,1.0,117.0,171.0,54.0,False,carry_backward,2024.0
2021,12,Clark,551,1217,2.0,119.0,171.0,52.0,False,carry_backward,2024.0
2021,12,Clark,552,1224,47.0,166.0,171.0,5.0,False,carry_backward,2024.0
2021,12,Clark,557,1242,8.0,174.0,171.0,-3.0,True,carry_backward,2024.0
2021,12,Clark,571,1282,1.0,175.0,171.0,-4.0,True,carry_backward,2024.0
2021,12,Clark,609,1369,1.0,176.0,171.0,-5.0,True,carry_backward,2024.0
2021,12,Clark,612,1379,1.0,177.0,171.0,-6.0,True,carry_backward,2024.0
2022,1,NPG,636,1020,12.0,12.0,198.0,186.0,False,carry_backward,2024.0
2022,1,NPG,638,1028,81.0,93.0,198.0,105.0,False,carry_backward,2024.0
2022,1,NPG,665,1093,1.0,94.0,198.0,104.0,False,carry_backward,2024.0
